회계연도,지역명,자치단체명,본청여부,당초예산,최종예산,증감액,증감률
2013,울산,울산본청,Y,2759707672000,3046100000000,286392328000,10.3776
2013,울산,울산북구,N,189442968000,227700000000,38257032000,20.1945
2013,울산,울산울주군,N,516804197000,643000000000,126195803000,24.4185
2013,울산,울산중구,N,222705401000,272800000000,50094599000,22.4937
2013,인천,인천강화군,N,356650736000,405100000000,48449264000,13.5845
2013,인천,인천계양구,N,278584679000,320200000000,41615321000,14.9381
2013,인천,인천남구,N,370586117000,409200000000,38613883000,10.4197
2013,인천,인천남동구,N,461666262000,532200000000,70533738000,15.2781
2013,인천,인천동구,N,154113335000,176200000000,22086665000,14.3314
2013,인천,인천본청,Y,7262039680000,8859300000000,1597260320000,21.9947
2013,인천,인천부평구,N,437869593000,516900000000,79030407000,18.0488
2013,인천,인천서구,N,410475733000,511000000000,100524267000,24.4897
2013,인천,인천연수구,N,288492845000,315700000000,27207155000,9.4308
2013,인천,인천옹진군,N,225865623000,282800000000,56934377000,25.2072
2013,인천,인천중구,N,237823794000,296000000000,58176206000,24.4619
2013,전남,전남강진군,N,255841981000,314000000000,58158019000,22.732
2013,전남,전남고흥군,N,425956028000,555700000000,129743972000,30.4595
2013,전남,전남곡성군,N,267698810000,298500000000,30801190000,11.5059
2013,전남,전남광양시,N,523500177000,569200000000,45699823000,8.7297
2013,전남,전남구례군,N,233215009000,257800000000,24584991000,10.5418
2013,전남,전남나주시,N,457385519000,604100000000,146714481000,32.0768
2013,전남,전남담양군,N,303419964000,344600000000,41180036000,13.572
2013,전남,전남목포시,N,580889057000,671700000000,90810943000,15.6331
2013,전남,전남무안군,N,311510310000,378400000000,66889690000,21.4727
2013,전남,전남보성군,N,351627155000,394200000000,42572845000,12.1074
2013,전남,전남본청,Y,6100125250000,6998700000000,898574750000,14.7304
2013,전남,전남순천시,N,745190812000,890300000000,145109188000,19.4728
2013,전남,전남신안군,N,396282195000,448400000000,52117805000,13.1517
2013,전남,전남여수시,N,808291313000,992300000000,184008687000,22.7651
2013,전남,전남영광군,N,377840217000,492500000000,114659783000,30.3461
2013,전남,전남영암군,N,373279330000,448600000000,75320670000,20.1781
2013,전남,전남완도군,N,357627390000,422300000000,64672610000,18.0838
2013,전남,전남장성군,N,312342876000,356700000000,44357124000,14.2014
2013,전남,전남장흥군,N,298910409000,352300000000,53389591000,17.8614
2013,전남,전남진도군,N,256052480000,315600000000,59547520000,23.256
2013,전남,전남함평군,N,253257330000,330900000000,77642670000,30.6576
2013,전남,전남해남군,N,453831382000,553200000000,99368618000,21.8955
2013,전남,전남화순군,N,398018672000,490000000000,91981328000,23.1098
2013,전북,전북고창군,N,416414318000,457200000000,40785682000,9.7945
2013,전북,전북군산시,N,886145794000,962700000000,76554206000,8.639
2013,전북,전북김제시,N,546762649000,635900000000,89137351000,16.3028
2013,전북,전북남원시,N,507146087000,542400000000,35253913000,6.9514
2013,전북,전북무주군,N,281023209000,315600000000,34576791000,12.3039
2013,전북,전북본청,Y,4947312104000,5323500000000,376187896000,7.6039
2013,전북,전북부안군,N,402307053000,436600000000,34292947000,8.5241
2013,전북,전북순창군,N,294573570000,327300000000,32726430000,11.1098
2013,전북,전북완주군,N,547048697000,544300000000,-2748697000,-0.5025
2013,전북,전북익산시,N,854183244000,1032400000000,178216756000,20.864
2013,전북,전북임실군,N,287005499000,322600000000,35594501000,12.402
2013,전북,전북장수군,N,281177135000,336500000000,55322865000,19.6754
2013,전북,전북전주시,N,1235406868000,1433500000000,198093132000,16.0346
2013,전북,전북정읍시,N,568394970000,674900000000,106505030000,18.7379
2013,전북,전북진안군,N,278772091000,332600000000,53827909000,19.3089
2013,제주,제주본청,Y,3697610428000,4291400000000,593789572000,16.0587
2013,충남,충남계룡시,N,133650869000,174600000000,40949131000,30.6389
2013,충남,충남공주시,N,511001894000,597500000000,86498106000,16.9272
2013,충남,충남금산군,N,308165884000,361100000000,52934116000,17.1771
2013,충남,충남논산시,N,518480561000,574500000000,56019439000,10.8045
2013,충남,충남당진시,N,570332410000,702300000000,131967590000,23.1387
2013,충남,충남보령시,N,534829985000,606700000000,71870015000,13.4379
2013,충남,충남본청,Y,4873539000000,5280200000000,406661000000,8.3443
2013,충남,충남부여군,N,389533746000,487500000000,97966254000,25.1496
2013,충남,충남서산시,N,576986139000,673700000000,96713861000,16.7619
2013,충남,충남서천군,N,346768656000,401600000000,54831344000,15.8121
2013,충남,충남아산시,N,815621211000,941300000000,125678789000,15.409
2013,충남,충남예산군,N,395853272000,455600000000,59746728000,15.0931
2013,충남,충남천안시,N,1227918384000,1353400000000,125481616000,10.2191
2013,충남,충남청양군,N,257712622000,305200000000,47487378000,18.4265
2013,충남,충남태안군,N,339894715000,421900000000,82005285000,24.1267
2013,충남,충남홍성군,N,395681296000,461100000000,65418704000,16.5332
2013,충북,충북괴산군,N,267616063000,371100000000,103483937000,38.6688
2013,충북,충북단양군,N,258225774000,309100000000,50874226000,19.7015
2013,충북,충북보은군,N,259805384000,311600000000,51794616000,19.9359
2013,충북,충북본청,Y,3457781694000,3838400000000,380618306000,11.0076
2013,충북,충북영동군,N,307783661000,385400000000,77616339000,25.2178
2013,충북,충북옥천군,N,313719588000,392100000000,78380412000,24.9842
2013,충북,충북음성군,N,413824850000,479800000000,65975150000,15.9428
2013,충북,충북제천시,N,505580835000,575300000000,69719165000,13.7899
2013,충북,충북증평군,N,151341001000,187800000000,36458999000,24.0906
2013,충북,충북진천군,N,317260210000,346000000000,28739790000,9.0587
2013,충북,충북청원군,N,514882069000,677600000000,162717931000,31.603
2013,충북,충북청주시,N,1128229539000,1284700000000,156470461000,13.8687
2013,충북,충북충주시,N,741863096000,871500000000,129636904000,17.4745
2014,강원,강원강릉시,N,688130478000,756600000000,68469522000,9.9501
2014,강원,강원고성군,N,272384866000,309400000000,37015134000,13.5893
2014,강원,강원동해시,N,296488192000,321700000000,25211808000,8.5035
2014,강원,강원본청,Y,4534614247000,4884100000000,349485753000,7.7071
2014,강원,강원삼척시,N,456823071000,480700000000,23876929000,5.2267
2014,강원,강원속초시,N,293798080000,312600000000,18801920000,6.3996
2014,강원,강원양구군,N,264270290000,281600000000,17329710000,6.5576
2014,강원,강원양양군,N,216904325000,241000000000,24095675000,11.1089
2014,강원,강원영월군,N,294836511000,334200000000,39363489000,13.351
2014,강원,강원원주시,N,841019958000,959200000000,118180042000,14.052
2014,강원,강원인제군,N,306578382000,335500000000,28921618000,9.4337
2014,강원,강원정선군,N,324836918000,396000000000,71163082000,21.9073
2014,강원,강원철원군,N,287645969000,328900000000,41254031000,14.3419
2014,강원,강원춘천시,N,967953618000,1001100000000,33146382000,3.4244
2014,강원,강원태백시,N,312069292000,355800000000,43730708000,14.0131
2014,강원,강원평창군,N,307092192000,380000000000,72907808000,23.7413
2014,강원,강원홍천군,N,425967383000,505400000000,79432617000,18.6476
2014,강원,강원화천군,N,248257698000,259100000000,10842302000,4.3674
2014,강원,강원횡성군,N,323441916000,385900000000,62458084000,19.3104
2014,경기,경기가평군,N,345340063000,422100000000,76759937000,22.2273
2014,경기,경기고양시,N,1420648218000,1596400000000,175751782000,12.3712
2014,경기,경기과천시,N,258396863000,347100000000,88703137000,34.3283
2014,경기,경기광명시,N,600945608000,712600000000,111654392000,18.5798
2014,경기,경기광주시,N,620853079000,660300000000,39446921000,6.3537
2014,경기,경기구리시,N,345009098000,471900000000,126890902000,36.779
2014,경기,경기군포시,N,653825366000,576200000000,-77625366000,-11.8725
2014,경기,경기김포시,N,873781699000,874800000000,1018301000,0.1165
2014,경기,경기남양주시,N,1048735025000,1156400000000,107664975000,10.2662
2014,경기,경기동두천시,N,284638929000,318700000000,34061071000,11.9664
2014,경기,경기본청,Y,16958522169000,19170500000000,2211977831000,13.0435
2014,경기,경기부천시,N,1188997428000,1361700000000,172702572000,14.5251
2014,경기,경기성남시,N,2389502232000,2461800000000,72297768000,3.0256
2014,경기,경기수원시,N,2031541293000,2179200000000,147658707000,7.2683
2014,경기,경기시흥시,N,1184147478000,1474400000000,290252522000,24.5115
2014,경기,경기안산시,N,1422427967000,1595000000000,172572033000,12.1322
2014,경기,경기안성시,N,539314667000,623100000000,83785333000,15.5355
2014,경기,경기안양시,N,900263713000,1094600000000,194336287000,21.5866
2014,경기,경기양주시,N,496016589000,645300000000,149283411000,30.0965
2014,경기,경기양평군,N,434881692000,493100000000,58218308000,13.3872
2014,경기,경기여주시,N,480975484000,589700000000,108724516000,22.605
2014,경기,경기연천군,N,345961791000,394800000000,48838209000,14.1166
2014,경기,경기오산시,N,361943452000,439700000000,77756548000,21.4831
2014,경기,경기용인시,N,1639354092000,1998300000000,358945908000,21.8956
2014,경기,경기의왕시,N,286578799000,372100000000,85521201000,29.8421
2014,경기,경기의정부시,N,731162296000,814800000000,83637704000,11.439
2014,경기,경기이천시,N,527046765000,660500000000,133453235000,25.3209
2014,경기,경기파주시,N,782237909000,904000000000,121762091000,15.5659
2014,경기,경기평택시,N,964159528000,1266100000000,301940472000,31.3164
2014,경기,경기포천시,N,569723455000,650400000000,80676545000,14.1607
2014,경기,경기하남시,N,391050819000,493600000000,102549181000,26.224
2014,경기,경기화성시,N,1267930841000,1546800000000,278869159000,21.994
2014,경남,경남거제시,N,630948167000,665500000000,34551833000,5.4762
2014,경남,경남거창군,N,429242243000,493400000000,64157757000,14.9467
2014,경남,경남고성군,N,346231833000,417800000000,71568167000,20.6706
2014,경남,경남김해시,N,1090927432000,1197500000000,106572568000,9.769
2014,경남,경남남해군,N,331861335000,362100000000,30238665000,9.1118
2014,경남,경남밀양시,N,598581816000,645000000000,46418184000,7.7547
2014,경남,경남본청,Y,6877120300000,7626300000000,749179700000,10.8938
2014,경남,경남사천시,N,459717899000,540500000000,80782101000,17.5721
2014,경남,경남산청군,N,310249361000,357700000000,47450639000,15.2944
2014,경남,경남양산시,N,663382182000,838100000000,174717818000,26.3374
2014,경남,경남의령군,N,327298085000,391100000000,63801915000,19.4935
2014,경남,경남진주시,N,1029041293000,1140200000000,111158707000,10.8022
2014,경남,경남창녕군,N,389403293000,427400000000,37996707000,9.7577
2014,경남,경남창원시,N,2543142944000,2733600000000,190457056000,7.489
2014,경남,경남통영시,N,433208580000,517900000000,84691420000,19.5498
2014,경남,경남하동군,N,342437891000,388600000000,46162109000,13.4804
2014,경남,경남함안군,N,364370234000,381600000000,17229766000,4.7286
2014,경남,경남함양군,N,332934049000,379000000000,46065951000,13.8364
2014,경남,경남합천군,N,413794008000,473900000000,60105992000,14.5256
2014,경북,경북경산시,N,604379246000,715300000000,110920754000,18.3528
2014,경북,경북경주시,N,1033816136000,1187500000000,153683864000,14.8657
2014,경북,경북고령군,N,247947909000,277600000000,29652091000,11.959
2014,경북,경북구미시,N,1085980524000,1220000000000,134019476000,12.3409
2014,경북,경북군위군,N,236586510000,265400000000,28813490000,12.1788
2014,경북,경북김천시,N,634064101000,727200000000,93135899000,14.6887
2014,경북,경북문경시,N,484074435000,506100000000,22025565000,4.55
2014,경북,경북본청,Y,7511928970000,8000100000000,488171030000,6.4986
2014,경북,경북봉화군,N,292308142000,348400000000,56091858000,19.1893
2014,경북,경북상주시,N,625264835000,679200000000,53935165000,8.626
2014,경북,경북성주군,N,307372467000,352800000000,45427533000,14.7793
2014,경북,경북안동시,N,790619000000,903900000000,113281000000,14.3281
2014,경북,경북영덕군,N,324400307000,337600000000,13199693000,4.069
2014,경북,경북영양군,N,216909448000,236900000000,19990552000,9.2161
2014,경북,경북영주시,N,521911343000,563600000000,41688657000,7.9877
2014,경북,경북영천시,N,608331701000,648300000000,39968299000,6.5701
2014,경북,경북예천군,N,323606074000,355800000000,32193926000,9.9485
2014,경북,경북울릉군,N,156853154000,167500000000,10646846000,6.7878
2014,경북,경북울진군,N,458247684000,531100000000,72852316000,15.898
2014,경북,경북의성군,N,430971918000,499600000000,68628082000,15.924
2014,경북,경북청도군,N,315285039000,352300000000,37014961000,11.7402
2014,경북,경북청송군,N,271126725000,290700000000,19573275000,7.2192
2014,경북,경북칠곡군,N,411111990000,467100000000,55988010000,13.6187
2014,경북,경북포항시,N,1328887337000,1381600000000,52712663000,3.9667
2014,광주,광주광산구,N,419983179000,480500000000,60516821000,14.4093
2014,광주,광주남구,N,261733657000,312000000000,50266343000,19.2052
2014,광주,광주동구,N,181203470000,224400000000,43196530000,23.8387
2014,광주,광주본청,Y,3682510436000,4149300000000,466789564000,12.6759
2014,광주,광주북구,N,417840892000,494500000000,76659108000,18.3465
2014,광주,광주서구,N,298269001000,356700000000,58430999000,19.59
2014,대구,대구남구,N,214333446000,234000000000,19666554000,9.1757
2014,대구,대구달서구,N,489476130000,524000000000,34523870000,7.0532
2014,대구,대구달성군,N,446021909000,520600000000,74578091000,16.7207
2014,대구,대구동구,N,386313418000,420400000000,34086582000,8.8236
2014,대구,대구본청,Y,6173154962000,6642100000000,468945038000,7.5965
2014,대구,대구북구,N,428334429000,441900000000,13565571000,3.1671
